Grade,Teacher ID,Studio ID,Class Size,Student ID,Score,Out of,Percentage
5,H,19413017,24,16klpoe301,10,10,1.0
5,H,19413017,24,17ampoe301,10,10,1.0
5,H,19413017,24,18bmpoe301,9,10,0.9
5,H,19413017,24,19mmpoe301,10,10,1.0
5,H,19413017,24,1mapoe301,10,10,1.0
5,H,19413017,24,20smpoe301,10,10,1.0
5,H,19413017,24,21mppoe301,10,10,1.0
5,H,19413017,24,22jppoe301,10,10,1.0
5,H,19413017,24,23erpoe301,7,10,0.7
5,H,19413017,24,24lrpoe301,10,10,1.0
5,H,19413017,24,26ispoe301,10,10,1.0
5,H,19413017,24,2aapoe301,10,10,1.0
5,H,19413017,24,3kapoe301,10,10,1.0
5,H,19413017,24,4pbpoe301,10,10,1.0
5,H,19413017,24,5ccpoe301,10,10,1.0
5,H,19413017,24,6aepoe301,10,10,1.0
5,H,19413017,24,7cepoe301,10,10,1.0
5,H,19413017,24,9kgpoe301,10,10,1.0
6,D,18411246,27,113H1,10,10,1.0
6,D,18411246,27,113H10,10,10,1.0
6,D,18411246,27,113H11,10,10,1.0
6,D,18411246,27,113H12,9,10,0.9
6,D,18411246,27,113H13,10,10,1.0
6,D,18411246,27,113H14,7,10,0.7
6,D,18411246,27,113H15,10,10,1.0
6,D,18411246,27,113H16,8,10,0.8
6,D,18411246,27,113H17,10,10,1.0
6,D,18411246,27,113H18,9,10,0.9
6,D,18411246,27,113H19,10,10,1.0
6,D,18411246,27,113H2,10,10,1.0
6,D,18411246,27,113H20,10,10,1.0
6,D,18411246,27,113H21,10,10,1.0
6,D,18411246,27,113H22,5,10,0.5
6,D,18411246,27,113H23,10,10,1.0
6,D,18411246,27,113H24,10,10,1.0
6,D,18411246,27,113H25,9,10,0.9
6,D,18411246,27,113H26,10,10,1.0
6,D,18411246,27,113H27,10,10,1.0
6,D,18411246,27,113H28,10,10,1.0
6,D,18411246,27,113H29,10,10,1.0
6,D,18411246,27,113H3,10,10,1.0
6,D,18411246,27,113H4,10,10,1.0
6,D,18411246,27,113H5,10,10,1.0
6,D,18411246,27,113H6,9,10,0.9
6,D,18411246,27,113H7,10,10,1.0
6,F,18636631,17,15JCL216,7,10,0.7
6,F,18636631,17,16JCL216,10,10,1.0
6,F,18636631,17,19JCL216,10,10,1.0
6,F,18636631,17,1JCL216,10,10,1.0
6,F,18636631,17,22JCL216,10,10,1.0
6,F,18636631,17,23JCL216,6,10,0.6
6,F,18636631,17,26JCL216,10,10,1.0
6,F,18636631,17,27JCL216,10,10,1.0
6,F,18636631,17,28JCL216,7,10,0.7
6,F,18636631,17,29JCL216,10,10,1.0
6,F,18636631,17,2JCL216,7,10,0.7
6,F,18636631,17,32JCL216,7,10,0.7
6,F,18636631,17,3JCL216,10,10,1.0
6,F,18636631,17,5JCL216,7,10,0.7
6,F,18636631,17,7JCL216,6,10,0.6
6,F,18636631,17,8JCL216,7,10,0.7
6,F,18636631,17,9JCL216,10,10,1.0
6,F,19401170,23,10JCL210,1,10,0.1
6,F,19401170,23,11JCL210,10,10,1.0
6,F,19401170,23,12JCL210,1,10,0.1
6,F,19401170,23,13JCL210,7,10,0.7
6,F,19401170,23,14JCL210,7,10,0.7
6,F,19401170,23,16JCL210,4,10,0.4
6,F,19401170,23,17JCL210,6,10,0.6
6,F,19401170,23,18JCL210,10,10,1.0
6,F,19401170,23,1JCL210,2,10,0.2
6,F,19401170,23,20JCL210,7,10,0.7
6,F,19401170,23,25JCL210,6,10,0.6
6,F,19401170,23,26JCL210,10,10,1.0
6,F,19401170,23,28JCL210,0,10,0.0
6,F,19401170,23,2JCL210,10,10,1.0
6,F,19401170,23,31JCL210,7,10,0.7
6,F,19401170,23,32JCL210,10,10,1.0
6,F,19401170,23,33JCL210,2,10,0.2
6,F,19401170,23,3JCL210,0,10,0.0
6,F,19401170,23,4JCL210,1,10,0.1
6,F,19401170,23,5JCL210,1,10,0.1
6,F,19401170,23,6JCL210,7,10,0.7
6,F,19401170,23,7JCL210,10,10,1.0
6,F,19401170,23,9JCL210,2,10,0.2
6,F,19408474,3,22JCL222,6,10,0.6
6,F,19408474,3,5JCL222,6,10,0.6
6,F,19408474,3,8JCL222,6,10,0.6
6,F,19414861,15,11JCL06,4,10,0.4
6,F,19414861,15,14JCL06,4,10,0.4
6,F,19414861,15,16JCL06,7,10,0.7
6,F,19414861,15,17JCL06,10,10,1.0
6,F,19414861,15,19JCL06,10,10,1.0
6,F,19414861,15,20JCL06,7,10,0.7
6,F,19414861,15,21JCL06,8,10,0.8
6,F,19414861,15,22JCL06,1,10,0.1
6,F,19414861,15,24JCL06,2,10,0.2
6,F,19414861,15,25JCL06,4,10,0.4
6,F,19414861,15,26JCL06,10,10,1.0
6,F,19414861,15,32JCL06,0,10,0.0
6,F,19414861,15,6JCL06,10,10,1.0
6,F,19414861,15,7JCL06,10,10,1.0
6,F,19414861,15,8JCL06,10,10,1.0
6,F,19440124,17,16JCL220,10,10,1.0
6,F,19440124,17,18JCL220,10,10,1.0
6,F,19440124,17,1JCL220,9,10,0.9
6,F,19440124,17,21JCL220,7,10,0.7
6,F,19440124,17,22JCL220,10,10,1.0
6,F,19440124,17,23JCL220,9,10,0.9
6,F,19440124,17,24JCL220,10,10,1.0
6,F,19440124,17,26JCL220,10,10,1.0
6,F,19440124,17,28JCL220,10,10,1.0
6,F,19440124,17,31JCL220,10,10,1.0
6,F,19440124,17,33JCL220,10,10,1.0
6,F,19440124,17,34JCL220,7,10,0.7
6,F,19440124,17,4JCL220,10,10,1.0
6,F,19440124,17,5JCL220,4,10,0.4
6,F,19440124,17,6JCL220,10,10,1.0
6,F,19440124,17,8JCL220,10,10,1.0
6,F,19440124,17,9JCL220,10,10,1.0
6,H,19422617,30,10nipoe303,10,10,1.0
6,H,19422617,30,11cjpoe303,10,10,1.0
6,H,19422617,30,12skpoe303,9,10,0.9
6,H,19422617,30,13ampoe303,10,10,1.0
6,H,19422617,30,14ampoe303,10,10,1.0
6,H,19422617,30,15bmpoe303,10,10,1.0
6,H,19422617,30,16mnpoe303,10,10,1.0
6,H,19422617,30,17znpoe303,9,10,0.9
6,H,19422617,30,18eopoe303,10,10,1.0
6,H,19422617,30,19zppoe303,1,10,0.1
6,H,19422617,30,1oapoe303,10,10,1.0
6,H,19422617,30,20aspoe303,10,10,1.0
6,H,19422617,30,21nspoe303,4,10,0.4
6,H,19422617,30,22lspoe303,10,10,1.0
6,H,19422617,30,23bspoe303,10,10,1.0
6,H,19422617,30,24nspoe303,10,10,1.0
6,H,19422617,30,25atpoe303,9,10,0.9
6,H,19422617,30,26ctpoe303,9,10,0.9
6,H,19422617,30,27awpoe303,10,10,1.0
6,H,19422617,30,28mwpoe303,10,10,1.0
6,H,19422617,30,29awpoe303,10,10,1.0
6,H,19422617,30,2bbpoe303,10,10,1.0
6,H,19422617,30,30mwpoe303,1,10,0.1
6,H,19422617,30,3sbpoe303,10,10,1.0
6,H,19422617,30,4mcpoe303,9,10,0.9
6,H,19422617,30,5mcpoe303,10,10,1.0
6,H,19422617,30,6mcpoe303,10,10,1.0
6,H,19422617,30,7jepoe303,10,10,1.0
6,H,19422617,30,8bgpoe303,9,10,0.9
6,H,19422617,30,9tgpoe303,4,10,0.4
7,A,20135793,25,Awesome21326,1,10,0.1
7,A,20135793,25,BABRAKABRA,10,10,1.0
7,A,20135793,25,Crazy0000,10,10,1.0
7,A,20135793,25,DrCrooked,0,10,0.0
7,A,20135793,25,Dragonballz23,0,10,0.0
7,A,20135793,25,EB1290,10,10,1.0
7,A,20135793,25,MaRvelMeME21,4,10,0.4
7,A,20135793,25,OmegaLUL-123,10,10,1.0
7,A,20135793,25,PatrickStar091,7,10,0.7
7,A,20135793,25,RamenDire,10,10,1.0
7,A,20135793,25,RamenNoodleMan09,10,10,1.0
7,A,20135793,25,Reyos21,10,10,1.0
7,A,20135793,25,Unique_girl36,2,10,0.2
7,A,20135793,25,VlogerfromYT,10,10,1.0
7,A,20135793,25,WolfyTech19,9,10,0.9
7,A,20135793,25,astoria27,0,10,0.0
7,A,20135793,25,diepphi,1,10,0.1
7,A,20135793,25,fantastic18,10,10,1.0
7,A,20135793,25,jerrymouse021,6,10,0.6
7,A,20135793,25,lukeaqua9,10,10,1.0
7,A,20135793,25,mcbook,10,10,1.0
7,A,20135793,25,myfortnitegrind,9,10,0.9
7,A,20135793,25,soccer17Ab,1,10,0.1
7,A,20135793,25,steezykane123,1,10,0.1
7,A,20135793,25,toxicthunder13,1,10,0.1
7,B,18403432,27,RC7A1,1,10,0.1
7,B,18403432,27,RC7A10,8,10,0.8
7,B,18403432,27,RC7A11,10,10,1.0
7,B,18403432,27,RC7A12,1,10,0.1
7,B,18403432,27,RC7A13,3,10,0.3
7,B,18403432,27,RC7A14,10,10,1.0
7,B,18403432,27,RC7A15,10,10,1.0
7,B,18403432,27,RC7A16,6,10,0.6
7,B,18403432,27,RC7A17,1,10,0.1
7,B,18403432,27,RC7A18,10,10,1.0
7,B,18403432,27,RC7A19,1,10,0.1
7,B,18403432,27,RC7A2,6,10,0.6
7,B,18403432,27,RC7A20,1,10,0.1
7,B,18403432,27,RC7A21,2,10,0.2
7,B,18403432,27,RC7A22,1,10,0.1
7,B,18403432,27,RC7A23,6,10,0.6
7,B,18403432,27,RC7A25,1,10,0.1
7,B,18403432,27,RC7A26,1,10,0.1
7,B,18403432,27,RC7A29,7,10,0.7
7,B,18403432,27,RC7A3,4,10,0.4
7,B,18403432,27,RC7A30,10,10,1.0
7,B,18403432,27,RC7A31,10,10,1.0
7,B,18403432,27,RC7A32,10,10,1.0
7,B,18403432,27,RC7A4,9,10,0.9
7,B,18403432,27,RC7A5,1,10,0.1
7,B,18403432,27,RC7A7,7,10,0.7
7,B,18403432,27,RC7A8,1,10,0.1
7,B,18605729,29,RC7B1,1,10,0.1
7,B,18605729,29,RC7B10,6,10,0.6
7,B,18605729,29,RC7B11,1,10,0.1
7,B,18605729,29,RC7B12,10,10,1.0
7,B,18605729,29,RC7B13,10,10,1.0
7,B,18605729,29,RC7B14,1,10,0.1
7,B,18605729,29,RC7B15,10,10,1.0
7,B,18605729,29,RC7B16,1,10,0.1
7,B,18605729,29,RC7B17,10,10,1.0
7,B,18605729,29,RC7B18,10,10,1.0
7,B,18605729,29,RC7B19,10,10,1.0
7,B,18605729,29,RC7B2,1,10,0.1
7,B,18605729,29,RC7B20,9,10,0.9
7,B,18605729,29,RC7B21,10,10,1.0
7,B,18605729,29,RC7B23,4,10,0.4
7,B,18605729,29,RC7B24,10,10,1.0
7,B,18605729,29,RC7B25,1,10,0.1
7,B,18605729,29,RC7B26,1,10,0.1
7,B,18605729,29,RC7B27,4,10,0.4
7,B,18605729,29,RC7B28,7,10,0.7
7,B,18605729,29,RC7B29,10,10,1.0
7,B,18605729,29,RC7B3,10,10,1.0
7,B,18605729,29,RC7B31,1,10,0.1
7,B,18605729,29,RC7B4,1,10,0.1
7,B,18605729,29,RC7B5,10,10,1.0
7,B,18605729,29,RC7B6,10,10,1.0
7,B,18605729,29,RC7B7,1,10,0.1
7,B,18605729,29,RC7B8,1,10,0.1
7,B,18605729,29,RC7B9,4,10,0.4
7,D,18429389,27,113H1,10,10,1.0
7,D,18429389,27,113H10,10,10,1.0
7,D,18429389,27,113H11,10,10,1.0
7,D,18429389,27,113H12,9,10,0.9
7,D,18429389,27,113H13,10,10,1.0
7,D,18429389,27,113H14,7,10,0.7
7,D,18429389,27,113H15,10,10,1.0
7,D,18429389,27,113H16,8,10,0.8
7,D,18429389,27,113H17,10,10,1.0
7,D,18429389,27,113H18,9,10,0.9
7,D,18429389,27,113H19,10,10,1.0
7,D,18429389,27,113H2,10,10,1.0
7,D,18429389,27,113H20,10,10,1.0
7,D,18429389,27,113H21,10,10,1.0
7,D,18429389,27,113H22,5,10,0.5
7,D,18429389,27,113H23,10,10,1.0
7,D,18429389,27,113H24,10,10,1.0
7,D,18429389,27,113H25,9,10,0.9
7,D,18429389,27,113H26,10,10,1.0
7,D,18429389,27,113H27,10,10,1.0
7,D,18429389,27,113H28,10,10,1.0
7,D,18429389,27,113H29,10,10,1.0
7,D,18429389,27,113H3,10,10,1.0
7,D,18429389,27,113H4,10,10,1.0
7,D,18429389,27,113H5,10,10,1.0
7,D,18429389,27,113H6,9,10,0.9
7,D,18429389,27,113H7,10,10,1.0
7,I,19460127,22,Alexander01M,1,10,0.1
7,I,19460127,22,Bass02M,1,10,0.1
7,I,19460127,22,Cardoso03M,1,10,0.1
7,I,19460127,22,Christon04M,1,10,0.1
7,I,19460127,22,Cross05M,1,10,0.1
7,I,19460127,22,Donley05B,1,10,0.1
7,I,19460127,22,Engleking06M,1,10,0.1
7,I,19460127,22,Fenner07M,1,10,0.1
7,I,19460127,22,Fisher08M,10,10,1.0
7,I,19460127,22,Foster24M,1,10,0.1
7,I,19460127,22,Grayso09M,1,10,0.1
7,I,19460127,22,Griffin10M,1,10,0.1
7,I,19460127,22,Nelson13M,1,10,0.1
7,I,19460127,22,Norris22m,1,10,0.1
7,I,19460127,22,Reed14M,1,10,0.1
7,I,19460127,22,Royal15M,1,10,0.1
7,I,19460127,22,ScratchEncorePD2018,4,10,0.4
7,I,19460127,22,Seymour16M,1,10,0.1
7,I,19460127,22,Stewart17M,1,10,0.1
7,I,19460127,22,Tucker21M,1,10,0.1
7,I,19460127,22,Whaley20M,1,10,0.1
7,I,19460127,22,holland11M,1,10,0.1
7,J,19445716,19,coderkid224,1,10,0.1
7,J,19445716,19,coderkid225,7,10,0.7
7,J,19445716,19,coderkid226,5,10,0.5
7,J,19445716,19,coderkid227,1,10,0.1
7,J,19445716,19,coderkid228,1,10,0.1
7,J,19445716,19,coderkid229,1,10,0.1
7,J,19445716,19,coderkid231,1,10,0.1
7,J,19445716,19,coderkid235,1,10,0.1
7,J,19445716,19,coderkid236,1,10,0.1
7,J,19445716,19,coderkid237,7,10,0.7
7,J,19445716,19,coderkid239,1,10,0.1
7,J,19445716,19,coderkid240,1,10,0.1
7,J,19445716,19,coderkid242,0,10,0.0
7,J,19445716,19,coderkid243,1,10,0.1
7,J,19445716,19,coderkid245,1,10,0.1
7,J,19445716,19,coderkid249,1,10,0.1
7,J,19445716,19,coderkid250,1,10,0.1
7,J,19445716,19,coderkid255,1,10,0.1
7,J,19445716,19,coderkid256,1,10,0.1
8,D,18276915,23,115H1,10,10,1.0
8,D,18276915,23,115H10,10,10,1.0
8,D,18276915,23,115H11,10,10,1.0
8,D,18276915,23,115H15,10,10,1.0
8,D,18276915,23,115H16,10,10,1.0
8,D,18276915,23,115H17,10,10,1.0
8,D,18276915,23,115H18,10,10,1.0
8,D,18276915,23,115H2,10,10,1.0
8,D,18276915,23,115H21,9,10,0.9
8,D,18276915,23,115H22,8,10,0.8
8,D,18276915,23,115H23,10,10,1.0
8,D,18276915,23,115H24,10,10,1.0
8,D,18276915,23,115H25,10,10,1.0
8,D,18276915,23,115H26,10,10,1.0
8,D,18276915,23,115H27,9,10,0.9
8,D,18276915,23,115H28,8,10,0.8
8,D,18276915,23,115H29,10,10,1.0
8,D,18276915,23,115H3,10,10,1.0
8,D,18276915,23,115H4,10,10,1.0
8,D,18276915,23,115H5,10,10,1.0
8,D,18276915,23,115H6,9,10,0.9
8,D,18276915,23,115H8,10,10,1.0
8,D,18276915,23,115H9,9,10,0.9
8,I,19448597,16,Bell01B,1,10,0.1
8,I,19448597,16,Carey03B,1,10,0.1
8,I,19448597,16,Concepcion04B,1,10,0.1
8,I,19448597,16,Donley05B,1,10,0.1
8,I,19448597,16,Holmes09B,1,10,0.1
8,I,19448597,16,Hutchinson11B,1,10,0.1
8,I,19448597,16,JStewart22B,1,10,0.1
8,I,19448597,16,LJohnson12B,1,10,0.1
8,I,19448597,16,MJohnson13B,10,10,1.0
8,I,19448597,16,Phillips17B,9,10,0.9
8,I,19448597,16,Ramos19B,1,10,0.1
8,I,19448597,16,Robertson20B,1,10,0.1
8,I,19448597,16,Robinson21B,4,10,0.4
8,I,19448597,16,TJones15B,10,10,1.0
8,I,19448597,16,tfleming06b,1,10,0.1
8,I,19448597,16,vivertte24b,1,10,0.1
